ID_FLIGHT,DEPARTURE_DATE,ARRIVAL_DATE,FLIGHT_NUMBER,FLIGHT_STATUS,DEPARTURE_IATA,DEPARTURE_AIRPORT,ARRIVAL_IATA,ARRIVAL_AIRPORT,DEPARTURE_SCHEDULED,DEPARTURE_HOUR,ARRIVAL_SCHEDULED,ARRIVAL_HOUR,DEPARTURE_ESTIMATED,ARRIVAL_ESTIMATED,DEPARTURE_ACTUAL,ARRIVAL_ACTUAL,DEPARTURE_DELAY,ARRIVAL_DELAY,AIRLINE,ARRIVAL_COUNTRY,DEPARTURE_COUNTRY
TU526_03_08_2022_14_10,03/08/2022,03/08/2022,TU526,scheduled,TUN,CARTHAGE,DUS,DUSSELDORF,2022-08-03 15:10,14h,2022-08-03 18:55,17h,,,,,0.0,0.0,TU,GERMANY,TUNISIA
TU722_03_08_2022_14_35,03/08/2022,03/08/2022,TU722,scheduled,TUN,CARTHAGE,ORY,ORLY,2022-08-03 15:35,14h,2022-08-03 19:00,18h,,,,,0.0,0.0,TU,FRANCE,TUNISIA
TU705_03_08_2022_21_30,03/08/2022,04/08/2022,TU705,scheduled,TUN,CARTHAGE,CMN,MOHAMMED V INTL,2022-08-03 22:30,21h,2022-08-04 01:10,00h,,,,,0.0,0.0,TU,MOROCCO,TUNISIA
TU716_04_08_2022_05_00,04/08/2022,04/08/2022,TU716,scheduled,TUN,CARTHAGE,ORY,ORLY,2022-08-04 06:00,05h,2022-08-04 09:20,08h,,,,,0.0,0.0,TU,FRANCE,TUNISIA
TU930_04_08_2022_05_50,04/08/2022,04/08/2022,TU930,scheduled,TUN,CARTHAGE,MRS,PROVENCE,2022-08-04 06:50,05h,2022-08-04 09:25,08h,,,,,0.0,0.0,TU,FRANCE,TUNISIA
TU750_04_08_2022_06_00,04/08/2022,04/08/2022,TU750,scheduled,TUN,CARTHAGE,LYS,SAINT EXUPERY,2022-08-04 07:00,06h,2022-08-04 09:50,08h,,,,,0.0,0.0,TU,FRANCE,TUNISIA
TU996_04_08_2022_06_00,04/08/2022,04/08/2022,TU996,scheduled,TUN,CARTHAGE,NCE,COTE DAZUR,2022-08-04 07:00,06h,2022-08-04 09:30,08h,,,,,0.0,0.0,TU,FRANCE,TUNISIA
TU214_04_08_2022_06_10,04/08/2022,04/08/2022,TU214,scheduled,TUN,CARTHAGE,IST,ATATURK,2022-08-04 07:10,06h,2022-08-04 11:40,10h,,,,,0.0,0.0,TU,TURKEY,TUNISIA
TU417_04_08_2022_06_25,04/08/2022,04/08/2022,TU417,scheduled,TUN,CARTHAGE,BEN,BENINA,2022-08-04 07:25,06h,2022-08-04 10:10,09h,,,,,0.0,0.0,TU,LIBYA,TUNISIA
TU718_04_08_2022_06_45,04/08/2022,04/08/2022,TU718,scheduled,TUN,CARTHAGE,ORY,ORLY,2022-08-04 07:45,06h,2022-08-04 11:10,10h,,,,,0.0,0.0,TU,FRANCE,TUNISIA
TU788_04_08_2022_06_50,04/08/2022,04/08/2022,TU788,scheduled,TUN,CARTHAGE,BRU,BRUSSELS NATL,2022-08-04 07:50,06h,2022-08-04 11:25,10h,,,,,0.0,0.0,TU,BELGIUM,TUNISIA
TU362_04_08_2022_07_00,04/08/2022,04/08/2022,TU362,scheduled,TUN,CARTHAGE,BLQ,BOLOGNA,2022-08-04 08:00,07h,2022-08-04 10:35,09h,,,,,0.0,0.0,TU,ITALY,TUNISIA
TU756_04_08_2022_07_00,04/08/2022,04/08/2022,TU756,scheduled,TUN,CARTHAGE,MXP,MALPENSA,2022-08-04 08:00,07h,2022-08-04 10:45,09h,,,,,0.0,0.0,TU,ITALY,TUNISIA
TU711_04_08_2022_07_15,04/08/2022,04/08/2022,TU711,scheduled,TUN,CARTHAGE,CMN,MOHAMMED V INTL,2022-08-04 08:15,07h,2022-08-04 10:55,09h,,,,,0.0,0.0,TU,MOROCCO,TUNISIA
TU404_03_08_2022_09_35,03/08/2022,03/08/2022,TU404,landed,MJI,MITIGA AIRPORT,TUN,CARTHAGE,2022-08-03 10:35,09h,2022-08-03 10:50,09h,,,,,0.0,0.0,TU,TUNISIA,LIBYA
TU997_03_08_2022_09_20,03/08/2022,03/08/2022,TU997,landed,NCE,COTE DAZUR,TUN,CARTHAGE,2022-08-03 10:20,10h,2022-08-03 10:55,09h,2022-08-03 11:15,,,,55.0,55.0,TU,TUNISIA,FRANCE
TU931_03_08_2022_09_25,03/08/2022,03/08/2022,TU931,landed,MRS,PROVENCE,TUN,CARTHAGE,2022-08-03 10:25,09h,2022-08-03 11:00,10h,,,,,0.0,0.0,TU,TUNISIA,FRANCE
TU717_03_08_2022_09_20,03/08/2022,03/08/2022,TU717,active,ORY,ORLY,TUN,CARTHAGE,2022-08-03 10:20,09h,2022-08-03 11:45,10h,2022-08-03 10:55,,,,35.0,35.0,TU,TUNISIA,FRANCE
TU473_03_08_2022_10_45,03/08/2022,03/08/2022,TU473,scheduled,VCE,VENEZIA TESSERA,TUN,CARTHAGE,2022-08-03 11:45,10h,2022-08-03 12:25,11h,2022-08-03 11:53,,,,8.0,8.0,TU,TUNISIA,ITALY
TU151_03_08_2022_09_45,03/08/2022,03/08/2022,TU151,active,AMM,QUEEN ALIA INTL,TUN,CARTHAGE,2022-08-03 10:45,09h,2022-08-03 12:35,11h,2022-08-03 10:44,,2022-08-03 10:44,,0.0,0.0,TU,TUNISIA,JORDAN
TU757_03_08_2022_10_45,03/08/2022,03/08/2022,TU757,scheduled,MXP,MALPENSA,TUN,CARTHAGE,2022-08-03 11:45,10h,2022-08-03 12:35,11h,,,,,0.0,0.0,TU,TUNISIA,ITALY
TU745_03_08_2022_11_30,03/08/2022,03/08/2022,TU745,scheduled,FRA,FRANKFURT MAIN,TUN,CARTHAGE,2022-08-03 12:30,11h,2022-08-03 13:50,12h,,,,,0.0,0.0,TU,TUNISIA,GERMANY
TU789_03_08_2022_11_25,03/08/2022,03/08/2022,TU789,scheduled,BRU,BRUSSELS NATL,TUN,CARTHAGE,2022-08-03 12:25,11h,2022-08-03 14:00,13h,,,,,0.0,0.0,TU,TUNISIA,BELGIUM
TU719_03_08_2022_11_40,03/08/2022,03/08/2022,TU719,scheduled,ORY,ORLY,TUN,CARTHAGE,2022-08-03 12:40,11h,2022-08-03 14:05,13h,,,,,0.0,0.0,TU,TUNISIA,FRANCE
TU375_03_08_2022_13_35,03/08/2022,03/08/2022,TU375,scheduled,ALG,HOUARI BOUMEDIENE,TUN,CARTHAGE,2022-08-03 14:35,13h,2022-08-03 15:45,14h,,,,,0.0,0.0,TU,TUNISIA,ALGERIA
TU515_03_08_2022_15_00,03/08/2022,03/08/2022,TU515,scheduled,BCN,BARCELONA,TUN,CARTHAGE,2022-08-03 16:00,15h,2022-08-03 16:35,15h,,,,,0.0,0.0,TU,TUNISIA,SPAIN
TU751_03_08_2022_14_50,03/08/2022,03/08/2022,TU751,scheduled,LYS,SAINT EXUPERY,TUN,CARTHAGE,2022-08-03 15:50,14h,2022-08-03 16:45,15h,,,,,0.0,0.0,TU,TUNISIA,FRANCE
TU283_03_08_2022_15_45,03/08/2022,03/08/2022,TU283,scheduled,TLS,BLAGNAC,TUN,CARTHAGE,2022-08-03 16:45,15h,2022-08-03 17:35,16h,,,,,0.0,0.0,TU,TUNISIA,FRANCE
TU999_03_08_2022_22_25,03/08/2022,03/08/2022,TU999,scheduled,NCE,COTE DAZUR,TUN,CARTHAGE,2022-08-03 23:25,22h,2022-08-04 00:00,23h,,,,,0.0,0.0,TU,TUNISIA,FRANCE
TU217_03_08_2022_22_45,03/08/2022,03/08/2022,TU217,scheduled,IST,ATATURK,TUN,CARTHAGE,2022-08-03 23:45,22h,2022-08-04 00:40,23h,,,,,0.0,0.0,TU,TUNISIA,TURKEY
TU706_04_08_2022_01_00,04/08/2022,04/08/2022,TU706,scheduled,CMN,MOHAMMED V INTL,TUN,CARTHAGE,2022-08-04 02:00,01h,2022-08-04 04:25,03h,,,,,0.0,0.0,TU,TUNISIA,MOROCCO
TU203_03_08_2022_14_30,03/08/2022,04/08/2022,TU203,scheduled,YUL,PIERRE ELLIOTT TRUDEAU INTL,TUN,CARTHAGE,2022-08-03 15:30,14h,2022-08-04 04:45,03h,,,,,0.0,0.0,TU,TUNISIA,CANADA
TU700_03_08_2022_15_40,03/08/2022,03/08/2022,TU700,scheduled,TUN,CARTHAGE,GVA,GENEVE COINTRIN,2022-08-03 16:40,15h,2022-08-03 19:35,18h,,,,,0.0,0.0,TU,SWITZERLAND,TUNISIA
TU903_03_08_2022_16_20,03/08/2022,03/08/2022,TU903,scheduled,MRS,PROVENCE,TUN,CARTHAGE,2022-08-03 17:20,16h,2022-08-03 17:55,16h,,,,,0.0,0.0,TU,TUNISIA,FRANCE
TU543_03_08_2022_16_55,03/08/2022,03/08/2022,TU543,scheduled,MUC,FRANZ JOSEF STRAUSS,TUN,CARTHAGE,2022-08-03 17:55,16h,2022-08-03 19:00,18h,,,,,0.0,0.0,TU,TUNISIA,GERMANY
TU216_03_08_2022_16_55,03/08/2022,03/08/2022,TU216,scheduled,TUN,CARTHAGE,IST,ATATURK,2022-08-03 17:55,16h,2022-08-03 22:35,21h,,,,,0.0,0.0,TU,TURKEY,TUNISIA
TU607_03_08_2022_18_25,03/08/2022,03/08/2022,TU607,scheduled,MAD,BARAJAS,TUN,CARTHAGE,2022-08-03 19:25,18h,2022-08-03 20:40,19h,,,,,0.0,0.0,TU,TUNISIA,SPAIN
TU527_03_08_2022_18_55,03/08/2022,03/08/2022,TU527,scheduled,DUS,DUSSELDORF,TUN,CARTHAGE,2022-08-03 19:55,18h,2022-08-03 21:30,20h,,,,,0.0,0.0,TU,TUNISIA,GERMANY
TU998_03_08_2022_18_55,03/08/2022,03/08/2022,TU998,scheduled,TUN,CARTHAGE,NCE,COTE DAZUR,2022-08-03 19:55,18h,2022-08-03 22:25,21h,,,,,0.0,0.0,TU,FRANCE,TUNISIA
TU701_03_08_2022_19_35,03/08/2022,03/08/2022,TU701,scheduled,GVA,GENEVE COINTRIN,TUN,CARTHAGE,2022-08-03 20:35,19h,2022-08-03 21:30,20h,,,,,0.0,0.0,TU,TUNISIA,SWITZERLAND
TU723_03_08_2022_19_30,03/08/2022,03/08/2022,TU723,scheduled,ORY,ORLY,TUN,CARTHAGE,2022-08-03 20:30,19h,2022-08-03 21:55,20h,,,,,0.0,0.0,TU,TUNISIA,FRANCE
TU217_28_12_2022_23_45,28/12/2022,29/12/2022,TU217,landed,IST,ATATURK,TUN,CARTHAGE,2022-12-28 23:45,23h,2022-12-29 00:40,00h,2022-12-28 23:39,2022-12-29 00:28,2022-12-28 23:39,,0.0,0.0,TU,TUNISIA,TURKEY
TU607_28_12_2022_18_25,29/12/2022,29/12/2022,TU607,landed,MAD,BARAJAS,TUN,CARTHAGE,2022-12-28 18:25,00h,2022-12-28 20:40,02h,2022-12-28 21:00,2022-12-29 02:13,2022-12-29 00:25,2022-12-29 02:13,360.0,333.0,TU,TUNISIA,SPAIN
TU706_29_12_2022_02_35,29/12/2022,29/12/2022,TU706,active,CMN,MOHAMMED V INTL,TUN,CARTHAGE,2022-12-29 02:35,02h,2022-12-29 05:00,05h,,,,,0.0,0.0,TU,TUNISIA,MOROCCO
TU714_29_12_2022_02_10,29/12/2022,29/12/2022,TU714,active,JED,KING ABDULAZIZ INTL,TUN,CARTHAGE,2022-12-29 02:10,03h,2022-12-29 05:05,05h,2022-12-29 03:00,,2022-12-29 03:00,,50.0,0.0,TU,TUNISIA,SAUDI ARABIA
TU203_28_12_2022_15_15,28/12/2022,29/12/2022,TU203,active,YUL,PIERRE ELLIOTT TRUDEAU INTL,TUN,CARTHAGE,2022-12-28 15:15,16h,2022-12-29 05:30,06h,2022-12-28 16:00,2022-12-29 06:33,2022-12-28 16:00,,45.0,63.0,TU,TUNISIA,CANADA
TU931_29_12_2022_09_25,29/12/2022,29/12/2022,TU931,scheduled,MRS,PROVENCE,TUN,CARTHAGE,2022-12-29 09:25,09h,2022-12-29 11:00,11h,,,,,0.0,0.0,TU,TUNISIA,FRANCE
TU997_29_12_2022_09_30,29/12/2022,29/12/2022,TU997,scheduled,NCE,COTE DAZUR,TUN,CARTHAGE,2022-12-29 09:30,09h,2022-12-29 11:05,11h,,,,,0.0,0.0,TU,TUNISIA,FRANCE
TU701_29_12_2022_10_00,29/12/2022,29/12/2022,TU701,scheduled,GVA,GENEVE COINTRIN,TUN,CARTHAGE,2022-12-29 10:00,10h,2022-12-29 11:55,11h,,,,,0.0,0.0,TU,TUNISIA,SWITZERLAND
TU473_29_12_2022_10_45,29/12/2022,29/12/2022,TU473,scheduled,VCE,VENEZIA TESSERA,TUN,CARTHAGE,2022-12-29 10:45,10h,2022-12-29 12:25,12h,,,,,0.0,0.0,TU,TUNISIA,ITALY
TU147_29_12_2022_08_40,29/12/2022,29/12/2022,TU147,scheduled,DXB,DUBAI INTL,TUN,CARTHAGE,2022-12-29 08:40,08h,2022-12-29 12:35,12h,,,,,0.0,0.0,TU,TUNISIA,UNITED ARAB EMIRATES
TU930_29_12_2022_06_50,29/12/2022,29/12/2022,TU930,scheduled,TUN,CARTHAGE,MRS,PROVENCE,2022-12-29 06:50,06h,2022-12-29 08:25,08h,,,,,0.0,0.0,TU,FRANCE,TUNISIA
TU996_29_12_2022_07_00,29/12/2022,29/12/2022,TU996,scheduled,TUN,CARTHAGE,NCE,COTE DAZUR,2022-12-29 07:00,07h,2022-12-29 08:30,08h,,,,,0.0,0.0,TU,FRANCE,TUNISIA
TU700_29_12_2022_07_05,29/12/2022,29/12/2022,TU700,scheduled,TUN,CARTHAGE,GVA,GENEVE COINTRIN,2022-12-29 07:05,07h,2022-12-29 09:00,09h,,,,,0.0,0.0,TU,SWITZERLAND,TUNISIA
TU788_29_12_2022_07_50,29/12/2022,29/12/2022,TU788,scheduled,TUN,CARTHAGE,BRU,BRUSSELS NATL,2022-12-29 07:50,07h,2022-12-29 10:25,10h,,,,,0.0,0.0,TU,BELGIUM,TUNISIA
TU718_29_12_2022_08_00,29/12/2022,29/12/2022,TU718,scheduled,TUN,CARTHAGE,ORY,ORLY,2022-12-29 08:00,08h,2022-12-29 10:30,10h,,,,,0.0,0.0,TU,FRANCE,TUNISIA
TU756_29_12_2022_08_00,29/12/2022,29/12/2022,TU756,scheduled,TUN,CARTHAGE,MXP,MALPENSA,2022-12-29 08:00,08h,2022-12-29 09:45,09h,,,,,0.0,0.0,TU,ITALY,TUNISIA
TU792_29_12_2022_08_05,29/12/2022,29/12/2022,TU792,scheduled,TUN,CARTHAGE,LGW,GATWICK,2022-12-29 08:05,08h,2022-12-29 09:50,09h,,,,,0.0,0.0,TU,UNITED KINGDOM,TUNISIA
TU472_29_12_2022_08_10,29/12/2022,29/12/2022,TU472,scheduled,TUN,CARTHAGE,VCE,VENEZIA TESSERA,2022-12-29 08:10,08h,2022-12-29 09:55,09h,,,,,0.0,0.0,TU,ITALY,TUNISIA
TU711_29_12_2022_08_15,29/12/2022,29/12/2022,TU711,scheduled,TUN,CARTHAGE,CMN,MOHAMMED V INTL,2022-12-29 08:15,08h,2022-12-29 11:00,11h,,,,,0.0,0.0,TU,MOROCCO,TUNISIA
TU417_29_12_2022_12_00,29/12/2022,29/12/2022,TU417,cancelled,TUN,CARTHAGE,BEN,BENINA,2022-12-29 12:00,12h,2022-12-29 14:45,14h,,,,,0.0,0.0,TU,LIBYA,TUNISIA
TU374_29_12_2022_12_15,29/12/2022,29/12/2022,TU374,scheduled,TUN,CARTHAGE,ALG,HOUARI BOUMEDIENE,2022-12-29 12:15,12h,2022-12-29 13:35,13h,,,,,0.0,0.0,TU,ALGERIA,TUNISIA
TU214_29_12_2022_06_45,29/12/2022,29/12/2022,TU214,scheduled,TUN,CARTHAGE,IST,ATATURK,2022-12-29 06:45,16h,2022-12-29 11:20,21h,2022-12-29 16:30,2022-12-29 21:05,,,585.0,585.0,TU,TURKEY,TUNISIA
